customer_key,customer_id,customer_name,gender,email,city,state,country,segment
792,C000792,Customer_000792,MALE,customer000792@example.com,,,SPAIN,Wholesale
793,C000793,Customer_000793,MALE,customer000793@example.com,,,INDIA,Wholesale
794,C000794,Customer_000794,MALE,customer000794@example.com,,,JAPAN,Retail
795,C000795,Customer_000795,MALE,customer000795@example.com,,,INDIA,Wholesale
796,C000796,Customer_000796,MALE,customer000796@example.com,,,CANADA,Wholesale
797,C000797,Customer_000797,MALE,customer000797@example.com,,,CANADA,Wholesale
798,C000798,Customer_000798,MALE,customer000798@example.com,,,FRANCE,Wholesale
799,C000799,Customer_000799,MALE,customer000799@example.com,,,KOREA,Retail
800,C000800,Customer_000800,MALE,customer000800@example.com,,,ITALY,Retail
801,C000801,Customer_000801,MALE,customer000801@example.com,,,NORWAY,Retail
802,C000802,Customer_000802,MALE,customer000802@example.com,,,MEXICO,Wholesale
803,C000803,Customer_000803,MALE,customer000803@example.com,,,FRANCE,Wholesale
804,C000804,Customer_000804,MALE,customer000804@example.com,,,UK,Retail
805,C000805,Customer_000805,MALE,customer000805@example.com,,,FRANCE,Wholesale
806,C000806,Customer_000806,MALE,customer000806@example.com,,,JAPAN,Wholesale
807,C000807,Customer_000807,MALE,customer000807@example.com,,,BRAZIL,Retail
808,C000808,Customer_000808,MALE,customer000808@example.com,,,JAPAN,Retail
809,C000809,Customer_000809,MALE,customer000809@example.com,,,JAPAN,Wholesale
810,C000810,Customer_000810,MALE,customer000810@example.com,,,SWEDEN,Wholesale
811,C000811,Customer_000811,MALE,customer000811@example.com,Austin,IL,USA,Retail
812,C000812,Customer_000812,MALE,customer000812@example.com,,,GERMANY,Wholesale
813,C000813,Customer_000813,MALE,customer000813@example.com,,,INDIA,Wholesale
814,C000814,Customer_000814,MALE,customer000814@example.com,,,GERMANY,Retail
815,C000815,Customer_000815,MALE,customer000815@example.com,,,UK,Retail
816,C000816,Customer_000816,MALE,customer000816@example.com,,,CANADA,Wholesale
817,C000817,Customer_000817,MALE,customer000817@example.com,,,BRAZIL,Retail
818,C000818,Customer_000818,MALE,customer000818@example.com,,,SWEDEN,Retail
819,C000819,Customer_000819,MALE,customer000819@example.com,,,JAPAN,Wholesale
820,C000820,Customer_000820,MALE,customer000820@example.com,,,MEXICO,Retail
821,C000821,Customer_000821,MALE,customer000821@example.com,,,NORWAY,Wholesale
822,C000822,Customer_000822,MALE,customer000822@example.com,,,UK,Retail
823,C000823,Customer_000823,MALE,customer000823@example.com,,,UK,Retail
824,C000824,Customer_000824,MALE,customer000824@example.com,,,KOREA,Wholesale
825,C000825,Customer_000825,MALE,customer000825@example.com,New York,MA,USA,Retail
826,C000826,Customer_000826,MALE,customer000826@example.com,,,NETHERLANDS,Wholesale
827,C000827,Customer_000827,MALE,customer000827@example.com,,,INDIA,Wholesale
828,C000828,Customer_000828,MALE,customer000828@example.com,,,GERMANY,Retail
829,C000829,Customer_000829,MALE,customer000829@example.com,,,FRANCE,Wholesale
830,C000830,Customer_000830,MALE,customer000830@example.com,,,MEXICO,Retail
831,C000831,Customer_000831,MALE,customer000831@example.com,,,ITALY,Wholesale
832,C000832,Customer_000832,MALE,customer000832@example.com,,,NETHERLANDS,Wholesale
833,C000833,Customer_000833,MALE,customer000833@example.com,,,INDIA,Wholesale
834,C000834,Customer_000834,MALE,customer000834@example.com,,,SWEDEN,Wholesale
835,C000835,Customer_000835,MALE,customer000835@example.com,,,UK,Retail
836,C000836,Customer_000836,MALE,customer000836@example.com,,,INDIA,Retail
837,C000837,Customer_000837,MALE,customer000837@example.com,,,BRAZIL,Wholesale
838,C000838,Customer_000838,MALE,customer000838@example.com,New York,CO,USA,Retail
839,C000839,Customer_000839,MALE,customer000839@example.com,,,KOREA,Retail
840,C000840,Customer_000840,MALE,customer000840@example.com,,,FRANCE,Retail
841,C000841,Customer_000841,MALE,customer000841@example.com,,,INDIA,Retail
842,C000842,Customer_000842,MALE,customer000842@example.com,,,FRANCE,Wholesale
843,C000843,Customer_000843,MALE,customer000843@example.com,,,MEXICO,Retail
844,C000844,Customer_000844,MALE,customer000844@example.com,,,BRAZIL,Wholesale
845,C000845,Customer_000845,MALE,customer000845@example.com,,,CANADA,Retail
846,C000846,Customer_000846,MALE,customer000846@example.com,,,BRAZIL,Wholesale
847,C000847,Customer_000847,MALE,customer000847@example.com,,,MEXICO,Wholesale
848,C000848,Customer_000848,MALE,customer000848@example.com,,,MEXICO,Retail
849,C000849,Customer_000849,MALE,customer000849@example.com,,,SPAIN,Retail
850,C000850,Customer_000850,MALE,customer000850@example.com,,,SPAIN,Wholesale
851,C000851,Customer_000851,MALE,customer000851@example.com,,,GERMANY,Wholesale
852,C000852,Customer_000852,MALE,customer000852@example.com,,,CANADA,Wholesale
853,C000853,Customer_000853,MALE,customer000853@example.com,,,GERMANY,Retail
854,C000854,Customer_000854,MALE,customer000854@example.com,,,ITALY,Retail
855,C000855,Customer_000855,MALE,customer000855@example.com,,,BRAZIL,Wholesale
856,C000856,Customer_000856,MALE,customer000856@example.com,,,INDIA,Retail
857,C000857,Customer_000857,MALE,customer000857@example.com,,,UK,Retail
858,C000858,Customer_000858,MALE,customer000858@example.com,,,FRANCE,Wholesale
859,C000859,Customer_000859,MALE,customer000859@example.com,,,KOREA,Retail
860,C000860,Customer_000860,MALE,customer000860@example.com,,,INDIA,Wholesale
861,C000861,Customer_000861,MALE,customer000861@example.com,,,NETHERLANDS,Retail
862,C000862,Customer_000862,MALE,customer000862@example.com,,,MEXICO,Retail
863,C000863,Customer_000863,MALE,customer000863@example.com,Seattle,FL,USA,Retail
864,C000864,Customer_000864,MALE,customer000864@example.com,,,SWEDEN,Wholesale
865,C000865,Customer_000865,MALE,customer000865@example.com,,,CANADA,Wholesale
866,C000866,Customer_000866,MALE,customer000866@example.com,,,GERMANY,Wholesale
867,C000867,Customer_000867,MALE,customer000867@example.com,,,CANADA,Retail
868,C000868,Customer_000868,MALE,customer000868@example.com,,,GERMANY,Wholesale
869,C000869,Customer_000869,MALE,customer000869@example.com,,,JAPAN,Wholesale
870,C000870,Customer_000870,MALE,customer000870@example.com,,,CANADA,Retail
871,C000871,Customer_000871,MALE,customer000871@example.com,,,BRAZIL,Wholesale
872,C000872,Customer_000872,MALE,customer000872@example.com,,,NORWAY,Retail
873,C000873,Customer_000873,MALE,customer000873@example.com,,,JAPAN,Retail
874,C000874,Customer_000874,MALE,customer000874@example.com,,,KOREA,Retail
875,C000875,Customer_000875,MALE,customer000875@example.com,,,FRANCE,Wholesale
876,C000876,Customer_000876,MALE,customer000876@example.com,New York,NC,USA,Retail
877,C000877,Customer_000877,MALE,customer000877@example.com,,,NORWAY,Wholesale
878,C000878,Customer_000878,MALE,customer000878@example.com,,,UK,Retail
879,C000879,Customer_000879,MALE,customer000879@example.com,,,SWEDEN,Wholesale
880,C000880,Customer_000880,MALE,customer000880@example.com,,,CANADA,Retail
881,C000881,Customer_000881,MALE,customer000881@example.com,,,SPAIN,Wholesale
882,C000882,Customer_000882,MALE,customer000882@example.com,New York,MA,USA,Wholesale
883,C000883,Customer_000883,MALE,customer000883@example.com,,,KOREA,Retail
884,C000884,Customer_000884,MALE,customer000884@example.com,,,ITALY,Retail
885,C000885,Customer_000885,MALE,customer000885@example.com,,,ITALY,Retail
886,C000886,Customer_000886,MALE,customer000886@example.com,,,KOREA,Retail
887,C000887,Customer_000887,MALE,customer000887@example.com,,,INDIA,Wholesale
888,C000888,Customer_000888,MALE,customer000888@example.com,,,UK,Retail
889,C000889,Customer_000889,MALE,customer000889@example.com,,,ITALY,Wholesale
890,C000890,Customer_000890,MALE,customer000890@example.com,,,BRAZIL,Retail
891,C000891,Customer_000891,MALE,customer000891@example.com,,,BRAZIL,Wholesale
892,C000892,Customer_000892,MALE,customer000892@example.com,,,KOREA,Wholesale
893,C000893,Customer_000893,MALE,customer000893@example.com,,,JAPAN,Retail
894,C000894,Customer_000894,MALE,customer000894@example.com,,,INDIA,Retail
895,C000895,Customer_000895,MALE,customer000895@example.com,,,CANADA,Wholesale
896,C000896,Customer_000896,MALE,customer000896@example.com,Seattle,FL,USA,Retail
897,C000897,Customer_000897,MALE,customer000897@example.com,,,INDIA,Retail
898,C000898,Customer_000898,MALE,customer000898@example.com,,,MEXICO,Retail
899,C000899,Customer_000899,MALE,customer000899@example.com,,,ITALY,Wholesale
900,C000900,Customer_000900,MALE,customer000900@example.com,,,SWEDEN,Wholesale
901,C000901,Customer_000901,MALE,customer000901@example.com,,,BRAZIL,Wholesale
902,C000902,Customer_000902,MALE,customer000902@example.com,,,FRANCE,Retail
903,C000903,Customer_000903,MALE,customer000903@example.com,,,INDIA,Retail
904,C000904,Customer_000904,MALE,customer000904@example.com,,,FRANCE,Wholesale
905,C000905,Customer_000905,MALE,customer000905@example.com,,,BRAZIL,Retail
906,C000906,Customer_000906,MALE,customer000906@example.com,,,BRAZIL,Wholesale
907,C000907,Customer_000907,MALE,customer000907@example.com,,,FRANCE,Retail
908,C000908,Customer_000908,MALE,customer000908@example.com,,,INDIA,Wholesale
909,C000909,Customer_000909,MALE,customer000909@example.com,,,SPAIN,Wholesale
910,C000910,Customer_000910,MALE,customer000910@example.com,,,KOREA,Wholesale
911,C000911,Customer_000911,MALE,customer000911@example.com,,,MEXICO,Wholesale
912,C000912,Customer_000912,MALE,customer000912@example.com,,,ITALY,Retail
913,C000913,Customer_000913,MALE,customer000913@example.com,,,NETHERLANDS,Wholesale
914,C000914,Customer_000914,MALE,customer000914@example.com,,,ITALY,Wholesale
915,C000915,Customer_000915,MALE,customer000915@example.com,,,INDIA,Retail
916,C000916,Customer_000916,MALE,customer000916@example.com,,,KOREA,Wholesale
917,C000917,Customer_000917,MALE,customer000917@example.com,,,CANADA,Wholesale
918,C000918,Customer_000918,MALE,customer000918@example.com,,,NORWAY,Retail
919,C000919,Customer_000919,MALE,customer000919@example.com,,,SWEDEN,Wholesale
920,C000920,Customer_000920,MALE,customer000920@example.com,,,ITALY,Retail
921,C000921,Customer_000921,MALE,customer000921@example.com,,,CANADA,Wholesale
922,C000922,Customer_000922,MALE,customer000922@example.com,,,JAPAN,Wholesale
923,C000923,Customer_000923,MALE,customer000923@example.com,,,FRANCE,Wholesale
924,C000924,Customer_000924,MALE,customer000924@example.com,,,NORWAY,Wholesale
925,C000925,Customer_000925,MALE,customer000925@example.com,,,UK,Wholesale
926,C000926,Customer_000926,MALE,customer000926@example.com,,,ITALY,Wholesale
927,C000927,Customer_000927,MALE,customer000927@example.com,Denver,IL,USA,Wholesale
928,C000928,Customer_000928,MALE,customer000928@example.com,,,FRANCE,Retail
929,C000929,Customer_000929,MALE,customer000929@example.com,,,CANADA,Wholesale
930,C000930,Customer_000930,MALE,customer000930@example.com,,,ITALY,Retail
931,C000931,Customer_000931,MALE,customer000931@example.com,Denver,TX,USA,Wholesale
932,C000932,Customer_000932,MALE,customer000932@example.com,Sunnyvale,TX,USA,Retail
933,C000933,Customer_000933,MALE,customer000933@example.com,,,INDIA,Wholesale
934,C000934,Customer_000934,MALE,customer000934@example.com,,,ITALY,Wholesale
935,C000935,Customer_000935,MALE,customer000935@example.com,,,NORWAY,Retail
936,C000936,Customer_000936,MALE,customer000936@example.com,,,NORWAY,Retail
937,C000937,Customer_000937,MALE,customer000937@example.com,,,JAPAN,Wholesale
938,C000938,Customer_000938,MALE,customer000938@example.com,,,ITALY,Wholesale
939,C000939,Customer_000939,MALE,customer000939@example.com,,,NETHERLANDS,Retail
940,C000940,Customer_000940,MALE,customer000940@example.com,,,NORWAY,Retail
941,C000941,Customer_000941,MALE,customer000941@example.com,,,SWEDEN,Wholesale
942,C000942,Customer_000942,MALE,customer000942@example.com,,,SPAIN,Wholesale
943,C000943,Customer_000943,MALE,customer000943@example.com,,,JAPAN,Wholesale
944,C000944,Customer_000944,MALE,customer000944@example.com,,,GERMANY,Retail
945,C000945,Customer_000945,MALE,customer000945@example.com,Chicago,TX,USA,Wholesale
946,C000946,Customer_000946,MALE,customer000946@example.com,,,MEXICO,Retail
947,C000947,Customer_000947,MALE,customer000947@example.com,,,FRANCE,Wholesale
948,C000948,Customer_000948,MALE,customer000948@example.com,,,KOREA,Wholesale
949,C000949,Customer_000949,MALE,customer000949@example.com,,,GERMANY,Wholesale
950,C000950,Customer_000950,MALE,customer000950@example.com,,,KOREA,Wholesale
951,C000951,Customer_000951,MALE,customer000951@example.com,,,GERMANY,Retail
952,C000952,Customer_000952,MALE,customer000952@example.com,,,UK,Retail
953,C000953,Customer_000953,MALE,customer000953@example.com,,,NETHERLANDS,Retail
954,C000954,Customer_000954,MALE,customer000954@example.com,,,MEXICO,Wholesale
955,C000955,Customer_000955,MALE,customer000955@example.com,,,CANADA,Wholesale
956,C000956,Customer_000956,MALE,customer000956@example.com,,,JAPAN,Wholesale
957,C000957,Customer_000957,MALE,customer000957@example.com,,,KOREA,Retail
958,C000958,Customer_000958,MALE,customer000958@example.com,,,SWEDEN,Wholesale
959,C000959,Customer_000959,MALE,customer000959@example.com,,,MEXICO,Wholesale
960,C000960,Customer_000960,MALE,customer000960@example.com,,,BRAZIL,Retail
961,C000961,Customer_000961,MALE,customer000961@example.com,,,KOREA,Retail
962,C000962,Customer_000962,MALE,customer000962@example.com,,,INDIA,Wholesale
963,C000963,Customer_000963,MALE,customer000963@example.com,,,SWEDEN,Retail
964,C000964,Customer_000964,MALE,customer000964@example.com,,,CANADA,Retail
965,C000965,Customer_000965,MALE,customer000965@example.com,,,INDIA,Retail
966,C000966,Customer_000966,MALE,customer000966@example.com,,,GERMANY,Wholesale
967,C000967,Customer_000967,MALE,customer000967@example.com,Boston,IL,USA,Wholesale
968,C000968,Customer_000968,MALE,customer000968@example.com,,,NETHERLANDS,Retail
969,C000969,Customer_000969,MALE,customer000969@example.com,,,NORWAY,Retail
970,C000970,Customer_000970,MALE,customer000970@example.com,,,CANADA,Wholesale
971,C000971,Customer_000971,MALE,customer000971@example.com,,,SPAIN,Wholesale
972,C000972,Customer_000972,MALE,customer000972@example.com,,,SWEDEN,Wholesale
973,C000973,Customer_000973,MALE,customer000973@example.com,,,INDIA,Wholesale
974,C000974,Customer_000974,MALE,customer000974@example.com,,,BRAZIL,Retail
975,C000975,Customer_000975,MALE,customer000975@example.com,,,UK,Wholesale
976,C000976,Customer_000976,MALE,customer000976@example.com,,,JAPAN,Retail
977,C000977,Customer_000977,MALE,customer000977@example.com,,,NETHERLANDS,Wholesale
978,C000978,Customer_000978,MALE,customer000978@example.com,,,JAPAN,Wholesale
979,C000979,Customer_000979,MALE,customer000979@example.com,,,UK,Retail
980,C000980,Customer_000980,MALE,customer000980@example.com,,,INDIA,Retail
981,C000981,Customer_000981,MALE,customer000981@example.com,,,SPAIN,Retail
982,C000982,Customer_000982,MALE,customer000982@example.com,,,BRAZIL,Retail
983,C000983,Customer_000983,MALE,customer000983@example.com,,,SWEDEN,Retail
984,C000984,Customer_000984,MALE,customer000984@example.com,,,FRANCE,Retail
985,C000985,Customer_000985,MALE,customer000985@example.com,,,UK,Wholesale
986,C000986,Customer_000986,MALE,customer000986@example.com,,,MEXICO,Retail
987,C000987,Customer_000987,MALE,customer000987@example.com,,,ITALY,Wholesale
988,C000988,Customer_000988,MALE,customer000988@example.com,,,BRAZIL,Retail
989,C000989,Customer_000989,MALE,customer000989@example.com,,,FRANCE,Retail
990,C000990,Customer_000990,MALE,customer000990@example.com,,,JAPAN,Wholesale
991,C000991,Customer_000991,MALE,customer000991@example.com,,,UK,Wholesale
992,C000992,Customer_000992,MALE,customer000992@example.com,,,NORWAY,Retail
993,C000993,Customer_000993,MALE,customer000993@example.com,,,SWEDEN,Retail
994,C000994,Customer_000994,MALE,customer000994@example.com,,,NORWAY,Retail
995,C000995,Customer_000995,MALE,customer000995@example.com,,,UK,Wholesale
996,C000996,Customer_000996,MALE,customer000996@example.com,,,BRAZIL,Retail
997,C000997,Customer_000997,MALE,customer000997@example.com,,,BRAZIL,Retail
998,C000998,Customer_000998,MALE,customer000998@example.com,,,CANADA,Retail
999,C000999,Customer_000999,MALE,customer000999@example.com,,,JAPAN,Wholesale
1000,C001000,Customer_001000,MALE,customer001000@example.com,,,JAPAN,Retail
1001,C001001,Customer_001001,MALE,customer001001@example.com,,,INDIA,Wholesale
1002,C001002,Customer_001002,MALE,customer001002@example.com,,,NORWAY,Retail
1003,C001003,Customer_001003,MALE,customer001003@example.com,,,NETHERLANDS,Wholesale
1004,C001004,Customer_001004,MALE,customer001004@example.com,,,JAPAN,Wholesale
1005,C001005,Customer_001005,MALE,customer001005@example.com,,,NETHERLANDS,Retail
1006,C001006,Customer_001006,MALE,customer001006@example.com,,,INDIA,Wholesale
1007,C001007,Customer_001007,MALE,customer001007@example.com,,,FRANCE,Wholesale
1008,C001008,Customer_001008,MALE,customer001008@example.com,,,CANADA,Retail
1009,C001009,Customer_001009,MALE,customer001009@example.com,,,UK,Wholesale
1010,C001010,Customer_001010,MALE,customer001010@example.com,,,SPAIN,Wholesale
1011,C001011,Customer_001011,MALE,customer001011@example.com,,,NETHERLANDS,Retail
1012,C001012,Customer_001012,MALE,customer001012@example.com,,,ITALY,Retail
1013,C001013,Customer_001013,MALE,customer001013@example.com,,,ITALY,Wholesale
1014,C001014,Customer_001014,MALE,customer001014@example.com,,,KOREA,Wholesale
1015,C001015,Customer_001015,MALE,customer001015@example.com,,,SPAIN,Retail
1016,C001016,Customer_001016,MALE,customer001016@example.com,,,INDIA,Wholesale
1017,C001017,Customer_001017,MALE,customer001017@example.com,,,SWEDEN,Retail
1018,C001018,Customer_001018,MALE,customer001018@example.com,,,ITALY,Retail
1019,C001019,Customer_001019,MALE,customer001019@example.com,,,NETHERLANDS,Retail
1020,C001020,Customer_001020,MALE,customer001020@example.com,,,FRANCE,Wholesale
1021,C001021,Customer_001021,MALE,customer001021@example.com,,,GERMANY,Retail
1022,C001022,Customer_001022,MALE,customer001022@example.com,,,CANADA,Retail
1023,C001023,Customer_001023,MALE,customer001023@example.com,,,FRANCE,Wholesale
1024,C001024,Customer_001024,MALE,customer001024@example.com,,,BRAZIL,Wholesale
1025,C001025,Customer_001025,MALE,customer001025@example.com,,,GERMANY,Retail
1026,C001026,Customer_001026,MALE,customer001026@example.com,,,BRAZIL,Wholesale
1027,C001027,Customer_001027,MALE,customer001027@example.com,,,MEXICO,Wholesale
1028,C001028,Customer_001028,MALE,customer001028@example.com,,,GERMANY,Retail
1029,C001029,Customer_001029,MALE,customer001029@example.com,,,NETHERLANDS,Wholesale
1030,C001030,Customer_001030,MALE,customer001030@example.com,,,NETHERLANDS,Wholesale
1031,C001031,Customer_001031,MALE,customer001031@example.com,,,NETHERLANDS,Retail
1032,C001032,Customer_001032,MALE,customer001032@example.com,,,CANADA,Wholesale
1033,C001033,Customer_001033,MALE,customer001033@example.com,,,SWEDEN,Wholesale
1034,C001034,Customer_001034,MALE,customer001034@example.com,,,GERMANY,Retail
1035,C001035,Customer_001035,MALE,customer001035@example.com,,,NORWAY,Wholesale
1036,C001036,Customer_001036,MALE,customer001036@example.com,Austin,CA,USA,Wholesale
1037,C001037,Customer_001037,MALE,customer001037@example.com,,,NORWAY,Wholesale
1038,C001038,Customer_001038,MALE,customer001038@example.com,,,FRANCE,Retail
1039,C001039,Customer_001039,MALE,customer001039@example.com,,,BRAZIL,Retail
1040,C001040,Customer_001040,MALE,customer001040@example.com,,,SPAIN,Retail
1041,C001041,Customer_001041,MALE,customer001041@example.com,,,MEXICO,Wholesale
1042,C001042,Customer_001042,MALE,customer001042@example.com,,,KOREA,Wholesale
1043,C001043,Customer_001043,MALE,customer001043@example.com,,,INDIA,Wholesale
1044,C001044,Customer_001044,MALE,customer001044@example.com,,,ITALY,Retail
1045,C001045,Customer_001045,MALE,customer001045@example.com,,,SPAIN,Retail
1046,C001046,Customer_001046,MALE,customer001046@example.com,,,NORWAY,Retail
1047,C001047,Customer_001047,MALE,customer001047@example.com,,,ITALY,Wholesale
1048,C001048,Customer_001048,MALE,customer001048@example.com,,,CANADA,Wholesale
1049,C001049,Customer_001049,MALE,customer001049@example.com,,,SWEDEN,Wholesale
1050,C001050,Customer_001050,MALE,customer001050@example.com,,,INDIA,Wholesale
1051,C001051,Customer_001051,MALE,customer001051@example.com,,,BRAZIL,Retail
1052,C001052,Customer_001052,MALE,customer001052@example.com,,,UK,Retail
1053,C001053,Customer_001053,MALE,customer001053@example.com,,,SPAIN,Wholesale
1054,C001054,Customer_001054,MALE,customer001054@example.com,,,INDIA,Wholesale
1055,C001055,Customer_001055,MALE,customer001055@example.com,,,SWEDEN,Wholesale
1056,C001056,Customer_001056,MALE,customer001056@example.com,,,INDIA,Retail
1057,C001057,Customer_001057,MALE,customer001057@example.com,,,GERMANY,Wholesale
1058,C001058,Customer_001058,MALE,customer001058@example.com,,,SWEDEN,Retail
1059,C001059,Customer_001059,MALE,customer001059@example.com,San Francisco,CA,USA,Wholesale
1060,C001060,Customer_001060,MALE,customer001060@example.com,,,INDIA,Wholesale
1061,C001061,Customer_001061,MALE,customer001061@example.com,,,SWEDEN,Wholesale
1062,C001062,Customer_001062,MALE,customer001062@example.com,,,UK,Retail
1063,C001063,Customer_001063,MALE,customer001063@example.com,,,ITALY,Wholesale
1064,C001064,Customer_001064,MALE,customer001064@example.com,,,UK,Wholesale
1065,C001065,Customer_001065,MALE,customer001065@example.com,,,NORWAY,Wholesale
1066,C001066,Customer_001066,MALE,customer001066@example.com,,,NORWAY,Wholesale
1067,C001067,Customer_001067,MALE,customer001067@example.com,,,SWEDEN,Wholesale
1068,C001068,Customer_001068,MALE,customer001068@example.com,,,KOREA,Wholesale
1069,C001069,Customer_001069,MALE,customer001069@example.com,,,NETHERLANDS,Retail
1070,C001070,Customer_001070,MALE,customer001070@example.com,,,ITALY,Wholesale
1071,C001071,Customer_001071,MALE,customer001071@example.com,,,JAPAN,Retail
1072,C001072,Customer_001072,MALE,customer001072@example.com,,,SPAIN,Wholesale
1073,C001073,Customer_001073,MALE,customer001073@example.com,,,INDIA,Retail
1074,C001074,Customer_001074,MALE,customer001074@example.com,,,NORWAY,Wholesale
1075,C001075,Customer_001075,MALE,customer001075@example.com,,,FRANCE,Retail
1076,C001076,Customer_001076,MALE,customer001076@example.com,,,KOREA,Retail
1077,C001077,Customer_001077,MALE,customer001077@example.com,,,NORWAY,Wholesale
1078,C001078,Customer_001078,MALE,customer001078@example.com,,,UK,Wholesale
1079,C001079,Customer_001079,MALE,customer001079@example.com,,,UK,Retail
1080,C001080,Customer_001080,MALE,customer001080@example.com,Sunnyvale,NC,USA,Retail
1081,C001081,Customer_001081,MALE,customer001081@example.com,New York,CO,USA,Wholesale
1082,C001082,Customer_001082,MALE,customer001082@example.com,,,UK,Wholesale
1083,C001083,Customer_001083,MALE,customer001083@example.com,,,KOREA,Retail
1084,C001084,Customer_001084,MALE,customer001084@example.com,,,SPAIN,Wholesale
1085,C001085,Customer_001085,MALE,customer001085@example.com,,,BRAZIL,Retail
1086,C001086,Customer_001086,MALE,customer001086@example.com,,,KOREA,Retail
1087,C001087,Customer_001087,MALE,customer001087@example.com,,,SWEDEN,Retail
1088,C001088,Customer_001088,MALE,customer001088@example.com,,,SWEDEN,Wholesale
1089,C001089,Customer_001089,MALE,customer001089@example.com,,,JAPAN,Wholesale
1090,C001090,Customer_001090,MALE,customer001090@example.com,,,SWEDEN,Wholesale
1091,C001091,Customer_001091,MALE,customer001091@example.com,,,ITALY,Retail
1092,C001092,Customer_001092,MALE,customer001092@example.com,,,NETHERLANDS,Wholesale
1093,C001093,Customer_001093,MALE,customer001093@example.com,,,SWEDEN,Wholesale
1094,C001094,Customer_001094,MALE,customer001094@example.com,,,JAPAN,Wholesale
1095,C001095,Customer_001095,MALE,customer001095@example.com,,,NORWAY,Wholesale
1096,C001096,Customer_001096,MALE,customer001096@example.com,,,GERMANY,Retail
1097,C001097,Customer_001097,MALE,customer001097@example.com,,,FRANCE,Wholesale
1098,C001098,Customer_001098,MALE,customer001098@example.com,,,GERMANY,Wholesale
1099,C001099,Customer_001099,MALE,customer001099@example.com,,,INDIA,Wholesale
1100,C001100,Customer_001100,MALE,customer001100@example.com,,,KOREA,Retail
1101,C001101,Customer_001101,MALE,customer001101@example.com,,,KOREA,Wholesale
1102,C001102,Customer_001102,MALE,customer001102@example.com,,,ITALY,Wholesale
1103,C001103,Customer_001103,MALE,customer001103@example.com,,,ITALY,Wholesale
1104,C001104,Customer_001104,MALE,customer001104@example.com,,,FRANCE,Retail
1105,C001105,Customer_001105,MALE,customer001105@example.com,,,NORWAY,Wholesale
1106,C001106,Customer_001106,MALE,customer001106@example.com,,,MEXICO,Wholesale
1107,C001107,Customer_001107,MALE,customer001107@example.com,,,BRAZIL,Wholesale
1108,C001108,Customer_001108,MALE,customer001108@example.com,,,INDIA,Retail
1109,C001109,Customer_001109,MALE,customer001109@example.com,,,FRANCE,Retail
1110,C001110,Customer_001110,MALE,customer001110@example.com,,,FRANCE,Retail
1111,C001111,Customer_001111,MALE,customer001111@example.com,,,ITALY,Wholesale
1112,C001112,Customer_001112,MALE,customer001112@example.com,,,JAPAN,Wholesale
1113,C001113,Customer_001113,MALE,customer001113@example.com,,,KOREA,Wholesale
1114,C001114,Customer_001114,MALE,customer001114@example.com,,,GERMANY,Retail
1115,C001115,Customer_001115,MALE,customer001115@example.com,,,BRAZIL,Wholesale
1116,C001116,Customer_001116,MALE,customer001116@example.com,,,MEXICO,Wholesale
1117,C001117,Customer_001117,MALE,customer001117@example.com,,,UK,Retail
1118,C001118,Customer_001118,MALE,customer001118@example.com,,,NORWAY,Retail
1119,C001119,Customer_001119,MALE,customer001119@example.com,,,GERMANY,Retail
1120,C001120,Customer_001120,MALE,customer001120@example.com,,,JAPAN,Retail
1121,C001121,Customer_001121,MALE,customer001121@example.com,,,JAPAN,Retail
1122,C001122,Customer_001122,MALE,customer001122@example.com,Miami,NY,USA,Wholesale
1123,C001123,Customer_001123,MALE,customer001123@example.com,,,KOREA,Wholesale
1124,C001124,Customer_001124,MALE,customer001124@example.com,,,CANADA,Retail
1125,C001125,Customer_001125,MALE,customer001125@example.com,San Francisco,AZ,USA,Wholesale
1126,C001126,Customer_001126,MALE,customer001126@example.com,,,JAPAN,Wholesale
1127,C001127,Customer_001127,MALE,customer001127@example.com,,,NETHERLANDS,Retail
1128,C001128,Customer_001128,MALE,customer001128@example.com,,,INDIA,Wholesale
1129,C001129,Customer_001129,MALE,customer001129@example.com,,,ITALY,Wholesale
1130,C001130,Customer_001130,MALE,customer001130@example.com,,,JAPAN,Retail
1131,C001131,Customer_001131,MALE,customer001131@example.com,,,MEXICO,Retail
1132,C001132,Customer_001132,MALE,customer001132@example.com,,,JAPAN,Retail
1133,C001133,Customer_001133,MALE,customer001133@example.com,,,SWEDEN,Retail
1134,C001134,Customer_001134,MALE,customer001134@example.com,,,MEXICO,Retail
1135,C001135,Customer_001135,MALE,customer001135@example.com,,,SPAIN,Retail
1136,C001136,Customer_001136,MALE,customer001136@example.com,,,MEXICO,Retail
1137,C001137,Customer_001137,MALE,customer001137@example.com,,,BRAZIL,Wholesale
1138,C001138,Customer_001138,MALE,customer001138@example.com,,,INDIA,Wholesale
1139,C001139,Customer_001139,MALE,customer001139@example.com,,,UK,Wholesale
1140,C001140,Customer_001140,MALE,customer001140@example.com,,,MEXICO,Retail
1141,C001141,Customer_001141,MALE,customer001141@example.com,Denver,FL,USA,Retail
1142,C001142,Customer_001142,MALE,customer001142@example.com,,,MEXICO,Wholesale
1143,C001143,Customer_001143,MALE,customer001143@example.com,,,FRANCE,Wholesale
1144,C001144,Customer_001144,MALE,customer001144@example.com,,,JAPAN,Wholesale
1145,C001145,Customer_001145,MALE,customer001145@example.com,,,MEXICO,Retail
